text,boolean-src,pagination,pagination-href
"""Many Nevadans relied on Uber for work, but after accepting $70,000 from taxi companies, Catherine Cortez Masto went after Uber ... (driving) them out of town.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=68"
"On raising taxes.","http://static.politifact.com.s3.amazonaws.com/rulings/fom-fullFlop.png","","http://www.politifact.com/truth-o-meter/statements/?page=313"
"""Every day, 34 Americans are murdered with guns.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=325"
"Says her congressional district has 10,000 medical-device industry jobs and 1,000 will be lost because of health-care law tax.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=378"
"""He has asked for $932-million of earmark pork-barrel spending, nearly a million dollars for every day that he’s been in the United States Senate.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=631"
"Thirty-seven percent of Central Falls’ retired police officers and firefighters are out on disability pensions; in most municipalities, about 5 percent of retirees collect disability pensions.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=460"
"""On (Tom) Wolf’s watch, taxes were high, killing 100,000 PA jobs.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=227"
"""Remember that developers are forced to use the ‘195 land union’ contractors, so tap an extra $10 million into any construction project.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=126"
"Polling shows that nearly 74 percent of National Rifle Association members ""support requiring background checks for all gun sales.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=162"
"""Texas has a higher incarceration rate than Russia or Iran.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=92"
"Says Loretta Lynch’s nomination ""has been now sitting there longer than the previous seven attorney general nominees combined.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=156"
"David Cicilline is ""the 5th most liberal person in the House of Representatives.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=351"
"A federal judge said President Barack Obama’s executive action on immigration is ""unconstitutional.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=164"
"Says Donald Trump ""hasn’t broken his promise"" to release his tax returns.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=41"
"""In 20 years there will be enough Muslim voters in the U.S. to elect the president by themselves.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=579"
"The significant drop in Florida’s unemployment rate is a good economic sign.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=350"
"Building and running the Atlanta Streetcar is projected to create 1,399 jobs.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=503"
"""Taxpayer-funded benefits to illegals"" in California are ""a skyrocketing cost under Obamacare.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=582"
"The Obama administration ""supported Muslim allies trying to establish a new international blasphemy standard.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=174"
"""Every 1 percent increase in the cost of health insurance today causes about 30,000 Georgians to be uninsured.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=403"
"Says Lee Leffingwell has been mayor of Austin, Texas ""for about as long as Sarah Palin was governor of Alaska.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=526"
"Texas this fiscal year will ""have more money in reserve than the other 49 states combined.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=164"
"The United States is ""about to have the smallest Army since before WWII, the smallest Navy since WWI and the smallest Air Force ever.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=154"
"Political activists are ""being paid"" to protest members of Congress.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=12"
"""You're more likely to be the victim of a violent crime in Milwaukee than in 96 percent of the country.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=66"
"""In three years we could find close to 50 million gallons per day through a toilet replacement program.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=498"
"""The U.S. Constitution owes its notion of democracy to the Iroquois Tribes.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=179"
"""Marcy Kaptur voted against a ban which would have prevented the aborting of a baby girl for the sole reason that she's a girl.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=379"
"Governor-elect Scott Walker’s opposition to high-speed rail ""killed 13,000 Wisconsin jobs""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=526"
"""Last year, (Bill McCollum) spent more than $2.2 million dollars to produce and air campaign-style TV ads where you were featured in almost every frame.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=581"
"""Bill McCollum holds the same position on (embryonic stem cell research) as Barack Obama.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=579"
"Maryland is ""creating jobs at 2 ½ times the rate that Virginia is.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=413"
"""In 1978, a student who worked a minimum-wage summer job could afford to pay a year's full tuition at the 4-year public university of their choice.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=205"
"Tennessee's appeals court judges ""were selected by a handful of party officials in Nashville"" before the system of ""merit selection"" was put into effect.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=351"
"Says ""over 50 percent of U.S. job growth in June came"" from Wisconsin.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=466"
"""It took Obama six months to pick out a family dog,"" but he's ""cramming health care reform down the country's throat in a fraction of that time.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=613"
"The U.S. has to go to ""plane graveyards"" and museums to get parts for its 20-year-old jet fighters while it sells new jets to other countries.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=62"
"The signers of the Declaration of Independence were ""brave people, most of whom, by the way, were clergymen.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=660"
"""No poll done this year ... shows less than a majority to reinstate a federal ban on assault weapons.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=304"
"The U.S. Justice Department has ""taken on more than 100 voting rights cases since 2009.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=230"
"Page 992 of the health care bill will ""establish school-based 'health' clinics. Your children will be indoctrinated and your grandchildren may be aborted!""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=615"
"""The IRS has been specifically forbidden ...  from ever actually pursuing either civil or criminal remedies"" for people who don’t purchase health insurance.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=267"
"Says his administration has created ""5 million jobs … over the last 30 months in the private sector alone.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=339"
"Says she ""called for addressing risks of derivatives, cracking down on subprime mortgages and improving financial oversight"" early on in the financial crisis.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=141"
"A $300 million stimulus allocation to Wisconsin ""has led to the creation of tens of thousands of jobs in every corner of this state.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=550"
